"hotspot_id","timestamp","filt_thermal16","filt_thermal8","filt_color","x_pos","y_pos","thumb_left","thumb_top","thumb_right","thumb_bottom","hotspot_type","species_id"
"332305","20160423002136.774GMT","CHESS_FL13_P_160423_002136.774_THERM-16BIT.PNG","CHESS_FL13_P_160423_002136.774_THERM-8-BIT.JPG","CHESS_FL13_P_160423_002136.774_COLOR-8-BIT.JPG",276,186,2240,687,2752,1199,"Animal","Ringed Seal"
"332306","20160423002405.900GMT","CHESS_FL13_P_160423_002405.900_THERM-16BIT.PNG","CHESS_FL13_P_160423_002405.900_THERM-8-BIT.JPG","CHESS_FL13_P_160423_002405.900_COLOR-8-BIT.JPG",527,187,5303,498,5815,1010,"Animal","Ringed Seal"
"332308","20160423002436.877GMT","CHESS_FL13_P_160423_002436.877_THERM-16BIT.PNG","CHESS_FL13_P_160423_002436.877_THERM-8-BIT.JPG","CHESS_FL13_P_160423_002436.877_COLOR-8-BIT.JPG",318,185,2850,1050,3362,1562,"Animal","Ringed Seal"
"332312","20160423003252.264GMT","CHESS_FL13_P_160423_003252.264_THERM-16BIT.PNG","CHESS_FL13_P_160423_003252.264_THERM-8-BIT.JPG","CHESS_FL13_P_160423_003253.026_COLOR-8-BIT.JPG",293,51,2560,1921,3072,2433,"Animal","Ringed Seal"
"332313","20160423003252.264GMT","CHESS_FL13_P_160423_003252.264_THERM-16BIT.PNG","CHESS_FL13_P_160423_003252.264_THERM-8-BIT.JPG","CHESS_FL13_P_160423_003253.026_COLOR-8-BIT.JPG",286,50,2545,1935,3057,2447,"Animal","Ringed Seal"
"79797","20160422230350.936GMT","CHESS_FL13_S_160422_230350.936_THERM-16BIT.PNG","CHESS_FL13_S_160422_230350.936_THERM-8-BIT.JPG","CHESS_FL13_S_160422_230350.936_COLOR-8-BIT.JPG",208,431,1903,3598,2415,4110,"Animal","Ringed Seal"
"79825","20160422230721.769GMT","CHESS_FL13_S_160422_230721.769_THERM-16BIT.PNG","CHESS_FL13_S_160422_230721.769_THERM-8-BIT.JPG","CHESS_FL13_S_160422_230721.769_COLOR-8-BIT.JPG",527,447,5284,4042,5796,4554,"Animal","Ringed Seal"
"79835","20160422230836.571GMT","CHESS_FL13_S_160422_230836.571_THERM-16BIT.PNG","CHESS_FL13_S_160422_230836.571_THERM-8-BIT.JPG","CHESS_FL13_S_160422_230836.571_COLOR-8-BIT.JPG",66,8,584,-232,1096,280,"Animal","Ringed Seal"
"79842","20160422231140.749GMT","CHESS_FL13_S_160422_231140.749_THERM-16BIT.PNG","CHESS_FL13_S_160422_231140.749_THERM-8-BIT.JPG","CHESS_FL13_S_160422_231141.530_COLOR-8-BIT.JPG",398,20,3808,2052,4320,2564,"Animal","Ringed Seal"
"79854","20160422232741.112GMT","CHESS_FL13_S_160422_232741.112_THERM-16BIT.PNG","CHESS_FL13_S_160422_232741.112_THERM-8-BIT.JPG","CHESS_FL13_S_160422_232741.112_COLOR-8-BIT.JPG",577,291,5797,2386,6309,2898,"Animal","Ringed Seal"
"79855","20160422233136.936GMT","CHESS_FL13_S_160422_233136.936_THERM-16BIT.PNG","CHESS_FL13_S_160422_233136.936_THERM-8-BIT.JPG","CHESS_FL13_S_160422_233136.936_COLOR-8-BIT.JPG",414,157,4055,1094,4567,1606,"Animal","Ringed Seal"
"79857","20160422233445.130GMT","CHESS_FL13_S_160422_233445.130_THERM-16BIT.PNG","CHESS_FL13_S_160422_233445.130_THERM-8-BIT.JPG","CHESS_FL13_S_160422_233445.130_COLOR-8-BIT.JPG",172,37,1544,-140,2056,372,"Animal","Ringed Seal"
"79858","20160422233543.123GMT","CHESS_FL13_S_160422_233543.123_THERM-16BIT.PNG","CHESS_FL13_S_160422_233543.123_THERM-8-BIT.JPG","CHESS_FL13_S_160422_233543.123_COLOR-8-BIT.JPG",74,42,488,-48,1000,464,"Animal","Ringed Seal"
"79862","20160422234217.931GMT","CHESS_FL13_S_160422_234217.931_THERM-16BIT.PNG","CHESS_FL13_S_160422_234217.931_THERM-8-BIT.JPG","CHESS_FL13_S_160422_234217.931_COLOR-8-BIT.JPG",39,124,139,835,651,1347,"Animal","Ringed Seal"
"79864","20160422234255.915GMT","CHESS_FL13_S_160422_234255.915_THERM-16BIT.PNG","CHESS_FL13_S_160422_234255.915_THERM-8-BIT.JPG","CHESS_FL13_S_160422_234255.915_COLOR-8-BIT.JPG",394,346,3881,2777,4393,3289,"Animal","Ringed Seal"
"79865","20160422234600.839GMT","CHESS_FL13_S_160422_234600.839_THERM-16BIT.PNG","CHESS_FL13_S_160422_234600.839_THERM-8-BIT.JPG","CHESS_FL13_S_160422_234601.603_COLOR-8-BIT.JPG",307,30,2676,2473,3188,2985,"Animal","Ringed Seal"
"79866","20160422234733.240GMT","CHESS_FL13_S_160422_234733.240_THERM-16BIT.PNG","CHESS_FL13_S_160422_234733.240_THERM-8-BIT.JPG","CHESS_FL13_S_160422_234733.240_COLOR-8-BIT.JPG",553,486,5449,3823,5961,4335,"Animal","Ringed Seal"
"79874","20160423000919.329GMT","CHESS_FL13_S_160423_000919.329_THERM-16BIT.PNG","CHESS_FL13_S_160423_000919.329_THERM-8-BIT.JPG","CHESS_FL13_S_160423_000919.329_COLOR-8-BIT.JPG",462,106,4592,513,5104,1025,"Animal","Ringed Seal"
"79875","20160423000937.404GMT","CHESS_FL13_S_160423_000937.404_THERM-16BIT.PNG","CHESS_FL13_S_160423_000937.404_THERM-8-BIT.JPG","CHESS_FL13_S_160423_000937.404_COLOR-8-BIT.JPG",293,128,2821,876,3333,1388,"Animal","Ringed Seal"
"79876","20160423000954.906GMT","CHESS_FL13_S_160423_000954.906_THERM-16BIT.PNG","CHESS_FL13_S_160423_000954.906_THERM-8-BIT.JPG","CHESS_FL13_S_160423_000954.906_COLOR-8-BIT.JPG",159,161,1384,1253,1896,1765,"Animal","Ringed Seal"
"79881","20160423001243.870GMT","CHESS_FL13_S_160423_001243.870_THERM-16BIT.PNG","CHESS_FL13_S_160423_001243.870_THERM-8-BIT.JPG","CHESS_FL13_S_160423_001243.870_COLOR-8-BIT.JPG",98,407,844,3301,1356,3813,"Animal","Ringed Seal"
"79882","20160423001258.934GMT","CHESS_FL13_S_160423_001258.934_THERM-16BIT.PNG","CHESS_FL13_S_160423_001258.934_THERM-8-BIT.JPG","CHESS_FL13_S_160423_001258.934_COLOR-8-BIT.JPG",276,335,2661,2952,3173,3464,"Animal","Ringed Seal"
"79885","20160423001530.340GMT","CHESS_FL13_S_160423_001530.340_THERM-16BIT.PNG","CHESS_FL13_S_160423_001530.340_THERM-8-BIT.JPG","CHESS_FL13_S_160423_001530.340_COLOR-8-BIT.JPG",208,183,1927,1339,2439,1851,"Animal","Ringed Seal"
"79887","20160423001551.747GMT","CHESS_FL13_S_160423_001551.747_THERM-16BIT.PNG","CHESS_FL13_S_160423_001551.747_THERM-8-BIT.JPG","CHESS_FL13_S_160423_001551.747_COLOR-8-BIT.JPG",225,388,2179,2964,2691,3476,"Animal","Ringed Seal"
"79891","20160423002159.705GMT","CHESS_FL13_S_160423_002159.705_THERM-16BIT.PNG","CHESS_FL13_S_160423_002159.705_THERM-8-BIT.JPG","CHESS_FL13_S_160423_002159.705_COLOR-8-BIT.JPG",551,319,5390,2705,5902,3217,"Animal","Ringed Seal"
"79894","20160423002742.898GMT","CHESS_FL13_S_160423_002742.898_THERM-16BIT.PNG","CHESS_FL13_S_160423_002742.898_THERM-8-BIT.JPG","CHESS_FL13_S_160423_002742.898_COLOR-8-BIT.JPG",215,99,2008,505,2520,1017,"Animal","Ringed Seal"
"79896","20160423002917.786GMT","CHESS_FL13_S_160423_002917.786_THERM-16BIT.PNG","CHESS_FL13_S_160423_002917.786_THERM-8-BIT.JPG","CHESS_FL13_S_160423_002917.786_COLOR-8-BIT.JPG",30,51,9,-40,521,472,"Animal","Ringed Seal"
"79897","20160423003026.201GMT","CHESS_FL13_S_160423_003026.201_THERM-16BIT.PNG","CHESS_FL13_S_160423_003026.201_THERM-8-BIT.JPG","CHESS_FL13_S_160423_003026.201_COLOR-8-BIT.JPG",504,221,4972,1969,5484,2481,"Animal","Ringed Seal"
"79898","20160423003037.274GMT","CHESS_FL13_S_160423_003037.274_THERM-16BIT.PNG","CHESS_FL13_S_160423_003037.274_THERM-8-BIT.JPG","CHESS_FL13_S_160423_003037.274_COLOR-8-BIT.JPG",447,193,4418,1427,4930,1939,"Animal","Ringed Seal"
"8798","20160425205933.409GMT","CHESS_FL15_C_160425_205933.409_THERM-16BIT.PNG","CHESS_FL15_C_160425_205933.409_THERM-8-BIT.JPG","CHESS_FL15_C_160425_205934.109_COLOR-8-BIT.JPG",423,60,3938,2885,4450,3397,"Anomaly",NA
"8800","20160425205936.457GMT","CHESS_FL15_C_160425_205936.457_THERM-16BIT.PNG","CHESS_FL15_C_160425_205936.457_THERM-8-BIT.JPG","CHESS_FL15_C_160425_205936.457_COLOR-8-BIT.JPG",169,319,1059,2694,1571,3206,"Anomaly",NA
"8812","20160425210416.996GMT","CHESS_FL15_C_160425_210416.996_THERM-16BIT.PNG","CHESS_FL15_C_160425_210416.996_THERM-8-BIT.JPG","CHESS_FL15_C_160425_210417.835_COLOR-8-BIT.JPG",326,35,2626,2179,3138,2691,"Animal","Ringed Seal"
"8813","20160425210432.915GMT","CHESS_FL15_C_160425_210432.915_THERM-16BIT.PNG","CHESS_FL15_C_160425_210432.915_THERM-8-BIT.JPG","CHESS_FL15_C_160425_210432.915_COLOR-8-BIT.JPG",534,227,4809,1319,5321,1831,"Animal","Ringed Seal"
"8814","20160425210435.140GMT","CHESS_FL15_C_160425_210435.140_THERM-16BIT.PNG","CHESS_FL15_C_160425_210435.140_THERM-8-BIT.JPG","CHESS_FL15_C_160425_210435.140_COLOR-8-BIT.JPG",178,146,1201,889,1713,1401,"Animal","Ringed Seal"
"8822","20160425212356.984GMT","CHESS_FL15_C_160425_212356.984_THERM-16BIT.PNG","CHESS_FL15_C_160425_212356.984_THERM-8-BIT.JPG","CHESS_FL15_C_160425_212356.984_COLOR-8-BIT.JPG",590,113,5396,-180,5908,332,"Animal","Ringed Seal"
"8823","20160425212619.194GMT","CHESS_FL15_C_160425_212619.194_THERM-16BIT.PNG","CHESS_FL15_C_160425_212619.194_THERM-8-BIT.JPG","CHESS_FL15_C_160425_212618.166_COLOR-8-BIT.JPG",461,481,4064,529,4576,1041,"Anomaly",NA
"8824","20160425212622.841GMT","CHESS_FL15_C_160425_212622.841_THERM-16BIT.PNG","CHESS_FL15_C_160425_212622.841_THERM-8-BIT.JPG","CHESS_FL15_C_160425_212622.841_COLOR-8-BIT.JPG",342,167,2827,1027,3339,1539,"Anomaly",NA
"8825","20160425212837.770GMT","CHESS_FL15_C_160425_212837.770_THERM-16BIT.PNG","CHESS_FL15_C_160425_212837.770_THERM-8-BIT.JPG","CHESS_FL15_C_160425_212837.770_COLOR-8-BIT.JPG",589,224,5449,1519,5961,2031,"Anomaly",NA
"8828","20160425212943.525GMT","CHESS_FL15_C_160425_212943.525_THERM-16BIT.PNG","CHESS_FL15_C_160425_212943.525_THERM-8-BIT.JPG","CHESS_FL15_C_160425_212944.265_COLOR-8-BIT.JPG",63,19,115,2449,627,2961,"Anomaly",NA
"8829","20160425212946.193GMT","CHESS_FL15_C_160425_212946.193_THERM-16BIT.PNG","CHESS_FL15_C_160425_212946.193_THERM-8-BIT.JPG","CHESS_FL15_C_160425_212946.193_COLOR-8-BIT.JPG",525,443,4764,3814,5276,4326,"Anomaly",NA
"8830","20160425212951.736GMT","CHESS_FL15_C_160425_212951.736_THERM-16BIT.PNG","CHESS_FL15_C_160425_212951.736_THERM-8-BIT.JPG","CHESS_FL15_C_160425_212952.520_COLOR-8-BIT.JPG",442,50,3908,2242,4420,2754,"Anomaly",NA
"8831","20160425213047.241GMT","CHESS_FL15_C_160425_213047.241_THERM-16BIT.PNG","CHESS_FL15_C_160425_213047.241_THERM-8-BIT.JPG","CHESS_FL15_C_160425_213048.385_COLOR-8-BIT.JPG",555,15,4879,3094,5391,3606,"Anomaly",NA
"8833","20160425213102.834GMT","CHESS_FL15_C_160425_213102.834_THERM-16BIT.PNG","CHESS_FL15_C_160425_213102.834_THERM-8-BIT.JPG","CHESS_FL15_C_160425_213102.834_COLOR-8-BIT.JPG",156,110,859,385,1371,897,"Anomaly",NA
"8835","20160425213105.860GMT","CHESS_FL15_C_160425_213105.860_THERM-16BIT.PNG","CHESS_FL15_C_160425_213105.860_THERM-8-BIT.JPG","CHESS_FL15_C_160425_213105.860_COLOR-8-BIT.JPG",606,108,5564,414,6076,926,"Anomaly",NA
"8839","20160425213151.736GMT","CHESS_FL15_C_160425_213151.736_THERM-16BIT.PNG","CHESS_FL15_C_160425_213151.736_THERM-8-BIT.JPG","CHESS_FL15_C_160425_213151.736_COLOR-8-BIT.JPG",247,396,1909,3539,2421,4051,"Anomaly",NA
"8843","20160425213358.694GMT","CHESS_FL15_C_160425_213358.694_THERM-16BIT.PNG","CHESS_FL15_C_160425_213358.694_THERM-8-BIT.JPG","CHESS_FL15_C_160425_213358.694_COLOR-8-BIT.JPG",22,219,5,1330,517,1842,"Anomaly",NA
"8842","20160425213358.694GMT","CHESS_FL15_C_160425_213358.694_THERM-16BIT.PNG","CHESS_FL15_C_160425_213358.694_THERM-8-BIT.JPG","CHESS_FL15_C_160425_213358.694_COLOR-8-BIT.JPG",25,226,-93,1699,419,2211,"Anomaly",NA
"8846","20160425214025.564GMT","CHESS_FL15_C_160425_214025.564_THERM-16BIT.PNG","CHESS_FL15_C_160425_214025.564_THERM-8-BIT.JPG","CHESS_FL15_C_160425_214025.564_COLOR-8-BIT.JPG",441,203,3866,1297,4378,1809,"Anomaly",NA
"8847","20160425214036.808GMT","CHESS_FL15_C_160425_214036.808_THERM-16BIT.PNG","CHESS_FL15_C_160425_214036.808_THERM-8-BIT.JPG","CHESS_FL15_C_160425_214037.555_COLOR-8-BIT.JPG",562,27,5392,2492,5904,3004,"Anomaly",NA
"8855","20160425214716.229GMT","CHESS_FL15_C_160425_214716.229_THERM-16BIT.PNG","CHESS_FL15_C_160425_214716.229_THERM-8-BIT.JPG","CHESS_FL15_C_160425_214715.181_COLOR-8-BIT.JPG",480,503,4472,532,4984,1044,"Anomaly",NA
"8856","20160425214716.930GMT","CHESS_FL15_C_160425_214716.930_THERM-16BIT.PNG","CHESS_FL15_C_160425_214716.930_THERM-8-BIT.JPG","CHESS_FL15_C_160425_214716.930_COLOR-8-BIT.JPG",58,173,-106,804,406,1316,"Anomaly",NA
"8862","20160425214737.388GMT","CHESS_FL15_C_160425_214737.388_THERM-16BIT.PNG","CHESS_FL15_C_160425_214737.388_THERM-8-BIT.JPG","CHESS_FL15_C_160425_214737.388_COLOR-8-BIT.JPG",243,59,1812,-104,2324,408,"Anomaly",NA
"8863","20160425214817.856GMT","CHESS_FL15_C_160425_214817.856_THERM-16BIT.PNG","CHESS_FL15_C_160425_214817.856_THERM-8-BIT.JPG","CHESS_FL15_C_160425_214818.633_COLOR-8-BIT.JPG",543,33,4849,2389,5361,2901,"Anomaly",NA
"8864","20160425214817.856GMT","CHESS_FL15_C_160425_214817.856_THERM-16BIT.PNG","CHESS_FL15_C_160425_214817.856_THERM-8-BIT.JPG","CHESS_FL15_C_160425_214817.856_COLOR-8-BIT.JPG",567,141,5299,607,5811,1119,"Anomaly",NA
"8866","20160425214918.231GMT","CHESS_FL15_C_160425_214918.231_THERM-16BIT.PNG","CHESS_FL15_C_160425_214918.231_THERM-8-BIT.JPG","CHESS_FL15_C_160425_214918.231_COLOR-8-BIT.JPG",551,113,5180,152,5692,664,"Anomaly",NA
"8867","20160425214919.278GMT","CHESS_FL15_C_160425_214919.278_THERM-16BIT.PNG","CHESS_FL15_C_160425_214919.278_THERM-8-BIT.JPG","CHESS_FL15_C_160425_214919.278_COLOR-8-BIT.JPG",457,438,4344,3734,4856,4246,"Anomaly",NA
"8868","20160425215156.359GMT","CHESS_FL15_C_160425_215156.359_THERM-16BIT.PNG","CHESS_FL15_C_160425_215156.359_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215156.359_COLOR-8-BIT.JPG",475,159,4309,787,4821,1299,"Anomaly",NA
"8872","20160425215234.144GMT","CHESS_FL15_C_160425_215234.144_THERM-16BIT.PNG","CHESS_FL15_C_160425_215234.144_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215234.144_COLOR-8-BIT.JPG",255,204,1933,1171,2445,1683,"Anomaly",NA
"8873","20160425215251.811GMT","CHESS_FL15_C_160425_215251.811_THERM-16BIT.PNG","CHESS_FL15_C_160425_215251.811_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215252.926_COLOR-8-BIT.JPG",408,76,3642,4055,4154,4567,"Anomaly",NA
"8874","20160425215308.594GMT","CHESS_FL15_C_160425_215308.594_THERM-16BIT.PNG","CHESS_FL15_C_160425_215308.594_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215308.594_COLOR-8-BIT.JPG",338,316,2809,2389,3321,2901,"Anomaly",NA
"8876","20160425215438.436GMT","CHESS_FL15_C_160425_215438.436_THERM-16BIT.PNG","CHESS_FL15_C_160425_215438.436_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215438.436_COLOR-8-BIT.JPG",155,291,901,2215,1413,2727,"Anomaly",NA
"8880","20160425215717.346GMT","CHESS_FL15_C_160425_215717.346_THERM-16BIT.PNG","CHESS_FL15_C_160425_215717.346_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215717.346_COLOR-8-BIT.JPG",236,456,1828,3488,2340,4000,"Anomaly",NA
"8881","20160425215734.167GMT","CHESS_FL15_C_160425_215734.167_THERM-16BIT.PNG","CHESS_FL15_C_160425_215734.167_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215734.167_COLOR-8-BIT.JPG",487,415,4543,3325,5055,3837,"Anomaly",NA
"8882","20160425215738.479GMT","CHESS_FL15_C_160425_215738.479_THERM-16BIT.PNG","CHESS_FL15_C_160425_215738.479_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215738.479_COLOR-8-BIT.JPG",242,480,1624,3699,2136,4211,"Anomaly",NA
"8883","20160425215742.409GMT","CHESS_FL15_C_160425_215742.409_THERM-16BIT.PNG","CHESS_FL15_C_160425_215742.409_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215742.409_COLOR-8-BIT.JPG",149,278,800,1912,1312,2424,"Anomaly",NA
"8884","20160425215820.554GMT","CHESS_FL15_C_160425_215820.554_THERM-16BIT.PNG","CHESS_FL15_C_160425_215820.554_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215820.554_COLOR-8-BIT.JPG",92,470,283,3835,795,4347,"Anomaly",NA
"8885","20160425215833.516GMT","CHESS_FL15_C_160425_215833.516_THERM-16BIT.PNG","CHESS_FL15_C_160425_215833.516_THERM-8-BIT.JPG","CHESS_FL15_C_160425_215833.516_COLOR-8-BIT.JPG",302,314,2344,1888,2856,2400,"Anomaly",NA
"8888","20160425220038.609GMT","CHESS_FL15_C_160425_220038.609_THERM-16BIT.PNG","CHESS_FL15_C_160425_220038.609_THERM-8-BIT.JPG","CHESS_FL15_C_160425_220038.609_COLOR-8-BIT.JPG",381,273,3288,1728,3800,2240,"Anomaly",NA
"8887","20160425220038.609GMT","CHESS_FL15_C_160425_220038.609_THERM-16BIT.PNG","CHESS_FL15_C_160425_220038.609_THERM-8-BIT.JPG","CHESS_FL15_C_160425_220038.609_COLOR-8-BIT.JPG",391,278,3436,1812,3948,2324,"Anomaly",NA
"8889","20160425220113.948GMT","CHESS_FL15_C_160425_220113.948_THERM-16BIT.PNG","CHESS_FL15_C_160425_220113.948_THERM-8-BIT.JPG","CHESS_FL15_C_160425_220113.948_COLOR-8-BIT.JPG",164,380,895,2779,1407,3291,"Anomaly",NA
"190908","20160425225616.075GMT","CHESS_FL15_C_160425_225616.075_THERM-16BIT.PNG","CHESS_FL15_C_160425_225616.075_THERM-8-BIT.JPG","CHESS_FL15_C_160425_225616.075_COLOR-8-BIT.JPG",52,408,-184,2908,328,3420,"Animal","Ringed Seal"
"190978","20160425233200.103GMT","CHESS_FL15_C_160425_233200.103_THERM-16BIT.PNG","CHESS_FL15_C_160425_233200.103_THERM-8-BIT.JPG","CHESS_FL15_C_160425_233200.103_COLOR-8-BIT.JPG",406,403,3474,2952,3986,3464,"Animal","Bearded Seal"
"334865","20160425211246.312GMT","CHESS_FL15_P_160425_211246.312_THERM-16BIT.PNG","CHESS_FL15_P_160425_211246.312_THERM-8-BIT.JPG","CHESS_FL15_P_160425_211246.312_COLOR-8-BIT.JPG",566,172,6102,716,6614,1228,"Anomaly",NA
"334867","20160425212528.463GMT","CHESS_FL15_P_160425_212528.463_THERM-16BIT.PNG","CHESS_FL15_P_160425_212528.463_THERM-8-BIT.JPG","CHESS_FL15_P_160425_212528.463_COLOR-8-BIT.JPG",89,113,266,484,778,996,"Animal","Bearded Seal"
"334911","20160425213815.710GMT","CHESS_FL15_P_160425_213815.710_THERM-16BIT.PNG","CHESS_FL15_P_160425_213815.710_THERM-8-BIT.JPG","CHESS_FL15_P_160425_213816.486_COLOR-8-BIT.JPG",431,50,4668,1992,5180,2504,"Animal","Bearded Seal"
"335327","20160425232149.164GMT","CHESS_FL15_P_160425_232149.164_THERM-16BIT.PNG","CHESS_FL15_P_160425_232149.164_THERM-8-BIT.JPG","CHESS_FL15_P_160425_232149.164_COLOR-8-BIT.JPG",474,215,4926,1384,5438,1896,"Animal","Bearded Seal"
"335344","20160425233421.632GMT","CHESS_FL15_P_160425_233421.632_THERM-16BIT.PNG","CHESS_FL15_P_160425_233421.632_THERM-8-BIT.JPG","CHESS_FL15_P_160425_233421.632_COLOR-8-BIT.JPG",270,236,2468,1471,2980,1983,"Animal","Ringed Seal"
"335345","20160425233454.405GMT","CHESS_FL15_P_160425_233454.405_THERM-16BIT.PNG","CHESS_FL15_P_160425_233454.405_THERM-8-BIT.JPG","CHESS_FL15_P_160425_233455.458_COLOR-8-BIT.JPG",293,28,2457,3494,2969,4006,"Animal","Ringed Seal"
"8417","20160425210727.885GMT","CHESS_FL15_S_160425_210727.885_THERM-16BIT.PNG","CHESS_FL15_S_160425_210727.885_THERM-8-BIT.JPG","CHESS_FL15_S_160425_210727.885_COLOR-8-BIT.JPG",120,340,984,2484,1496,2996,"Animal","Ringed Seal"
"8418","20160425210727.885GMT","CHESS_FL15_S_160425_210727.885_THERM-16BIT.PNG","CHESS_FL15_S_160425_210727.885_THERM-8-BIT.JPG","CHESS_FL15_S_160425_210727.885_COLOR-8-BIT.JPG",116,369,914,2784,1426,3296,"Animal","Ringed Seal"
"8421","20160425210836.235GMT","CHESS_FL15_S_160425_210836.235_THERM-16BIT.PNG","CHESS_FL15_S_160425_210836.235_THERM-8-BIT.JPG","CHESS_FL15_S_160425_210836.235_COLOR-8-BIT.JPG",31,172,44,1262,556,1774,"Animal","Ringed Seal"
"8750","20160425231412.375GMT","CHESS_FL15_S_160425_231412.375_THERM-16BIT.PNG","CHESS_FL15_S_160425_231412.375_THERM-8-BIT.JPG","CHESS_FL15_S_160425_231412.375_COLOR-8-BIT.JPG",203,244,1968,1760,2480,2272,"Anomaly",NA
"9914","20160429220720.339GMT","CHESS_FL16_C_160429_220720.339_THERM-16BIT.PNG","CHESS_FL16_C_160429_220720.339_THERM-8-BIT.JPG","CHESS_FL16_C_160429_220720.339_COLOR-8-BIT.JPG",229,267,1761,1848,2273,2360,"Animal","Ringed Seal"
"10173","20160429232101.005GMT","CHESS_FL16_C_160429_232101.005_THERM-16BIT.PNG","CHESS_FL16_C_160429_232101.005_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232101.005_COLOR-8-BIT.JPG",447,111,3904,108,4416,620,"Anomaly",NA
"10174","20160429232101.005GMT","CHESS_FL16_C_160429_232101.005_THERM-16BIT.PNG","CHESS_FL16_C_160429_232101.005_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232101.005_COLOR-8-BIT.JPG",442,110,3829,54,4341,566,"Anomaly",NA
"10267","20160429232258.733GMT","CHESS_FL16_C_160429_232258.733_THERM-16BIT.PNG","CHESS_FL16_C_160429_232258.733_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232258.733_COLOR-8-BIT.JPG",200,18,1254,-141,1766,371,"Anomaly",NA
"10265","20160429232258.733GMT","CHESS_FL16_C_160429_232258.733_THERM-16BIT.PNG","CHESS_FL16_C_160429_232258.733_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232258.733_COLOR-8-BIT.JPG",197,44,1274,-141,1786,371,"Anomaly",NA
"10266","20160429232258.733GMT","CHESS_FL16_C_160429_232258.733_THERM-16BIT.PNG","CHESS_FL16_C_160429_232258.733_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232258.733_COLOR-8-BIT.JPG",329,348,2689,2965,3201,3477,"Anomaly",NA
"10296","20160429232340.339GMT","CHESS_FL16_C_160429_232340.339_THERM-16BIT.PNG","CHESS_FL16_C_160429_232340.339_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232341.270_COLOR-8-BIT.JPG",580,31,5616,3156,6128,3668,"Anomaly",NA
"10297","20160429232340.339GMT","CHESS_FL16_C_160429_232340.339_THERM-16BIT.PNG","CHESS_FL16_C_160429_232340.339_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232341.270_COLOR-8-BIT.JPG",583,36,5632,3208,6144,3720,"Anomaly",NA
"10300","20160429232349.714GMT","CHESS_FL16_C_160429_232349.714_THERM-16BIT.PNG","CHESS_FL16_C_160429_232349.714_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232349.714_COLOR-8-BIT.JPG",86,247,145,1495,657,2007,"Anomaly",NA
"10301","20160429232358.875GMT","CHESS_FL16_C_160429_232358.875_THERM-16BIT.PNG","CHESS_FL16_C_160429_232358.875_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232359.523_COLOR-8-BIT.JPG",214,16,1437,1962,1949,2474,"Anomaly",NA
"10308","20160429232404.368GMT","CHESS_FL16_C_160429_232404.368_THERM-16BIT.PNG","CHESS_FL16_C_160429_232404.368_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232404.368_COLOR-8-BIT.JPG",378,313,3085,2485,3597,2997,"Anomaly",NA
"10403","20160429232528.082GMT","CHESS_FL16_C_160429_232528.082_THERM-16BIT.PNG","CHESS_FL16_C_160429_232528.082_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232527.178_COLOR-8-BIT.JPG",432,478,3953,614,4465,1126,"Anomaly",NA
"10422","20160429232608.925GMT","CHESS_FL16_C_160429_232608.925_THERM-16BIT.PNG","CHESS_FL16_C_160429_232608.925_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232608.925_COLOR-8-BIT.JPG",40,141,-100,700,412,1212,"Anomaly",NA
"10423","20160429232608.925GMT","CHESS_FL16_C_160429_232608.925_THERM-16BIT.PNG","CHESS_FL16_C_160429_232608.925_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232608.925_COLOR-8-BIT.JPG",14,138,-132,720,380,1232,"Anomaly",NA
"10434","20160429232619.645GMT","CHESS_FL16_C_160429_232619.645_THERM-16BIT.PNG","CHESS_FL16_C_160429_232619.645_THERM-8-BIT.JPG","CHESS_FL16_C_160429_232619.645_COLOR-8-BIT.JPG",578,433,5379,3559,5891,4071,"Anomaly",NA
"10885","20160429233351.286GMT","CHESS_FL16_C_160429_233351.286_THERM-16BIT.PNG","CHESS_FL16_C_160429_233351.286_THERM-8-BIT.JPG","CHESS_FL16_C_160429_233350.216_COLOR-8-BIT.JPG",598,488,5724,789,6236,1301,"Anomaly",NA
