id,color_image,thermal_image,hotspot_id,hotspot_type,species_id,species_confidence,fog,thermal_x,thermal_y,color_left,color_top,color_right,color_bottom, updated_left, updated_top, updated_right, updated_bottom, updated, status
-1,CHESS2016_N94S_FL23_C__20160518010818.942GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010818.942GMT_THERM-16BIT.PNG,88212,Animal,Ringed Seal,100%,No,58,130,-111,448,401,960,114,672,171,730,true,none
-1,CHESS2016_N94S_FL23_C__20160518010833.835GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010833.835GMT_THERM-16BIT.PNG,88217,Animal,Ringed Seal,100%,No,246,281,1893,2038,2405,2550,2114,2280,2171,2315,true,none
-1,CHESS2016_N94S_FL23_C__20160518010833.835GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010833.835GMT_THERM-16BIT.PNG,88218,Animal,Ringed Seal,100%,No,365,443,3163,3751,3675,4263,3382,3991,3440,4020,true,none
-1,CHESS2016_N94S_FL23_C__20160518010839.782GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010839.782GMT_THERM-16BIT.PNG,88220,Animal,Ringed Seal,100%,No,335,226,2410,1422,2922,1934,2651,1616,2691,1682,true,none
-1,CHESS2016_N94S_FL23_C__20160518010847.243GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010846.440GMT_THERM-16BIT.PNG,88222,Animal,Ringed Seal,100%,No,260,56,2108,3114,2620,3626,2349,3349,2391,3407,true,none
-1,CHESS2016_N94S_FL23_C__20160518010856.956GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010856.956GMT_THERM-16BIT.PNG,88224,Animal,Ringed Seal,100%,No,297,54,2498,-7,3010,505,2731,223,2771,268,true,none
-1,CHESS2016_N94S_FL23_C__20160518010856.956GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010858.128GMT_THERM-16BIT.PNG,88226,Duplicate,Ringed Seal,100%,No,283,493,2497,-14,3009,498,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518010900.603GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010900.603GMT_THERM-16BIT.PNG,88228,Animal,Ringed Seal,100%,No,330,47,2796,-2,3308,510,3031,241,3080,272,true,none
-1,CHESS2016_N94S_FL23_C__20160518010900.603GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010901.770GMT_THERM-16BIT.PNG,88229,Duplicate,Ringed Seal,100%,No,302,486,2781,-5,3293,507,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518010946.074GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518010946.074GMT_THERM-16BIT.PNG,88242,Animal,Ringed Seal,100%,No,525,220,4852,1268,5364,1780,5062,1501,5127,1544,true,none
-1,CHESS2016_N94S_FL23_C__20160518011018.530GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011018.530GMT_THERM-16BIT.PNG,88247,Animal,Ringed Seal,Likely,No,369,169,3196,1058,3708,1570,3435,1297,3482,1329,true,none
-1,CHESS2016_N94S_FL23_C__20160518011056.978GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011056.978GMT_THERM-16BIT.PNG,88264,Animal,Ringed Seal,100%,No,540,114,4969,339,5481,851,5199,569,5259,615,true,none
-1,CHESS2016_N94S_FL23_C__20160518011108.931GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011108.931GMT_THERM-16BIT.PNG,88269,Animal,Bearded Seal,100%,No,314,176,2728,748,3240,1260,2923,951,3021,1045,true,none
-1,CHESS2016_N94S_FL23_C__20160518011109.931GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011109.931GMT_THERM-16BIT.PNG,88270,Animal,Bearded Seal,100%,No,574,353,5434,2763,5946,3275,5632,2967,5755,3042,true,none
-1,CHESS2016_N94S_FL23_C__20160518011125.444GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011125.444GMT_THERM-16BIT.PNG,88275,Animal,Ringed Seal,100%,No,273,204,2192,1220,2704,1732,2436,1445,2469,1518,true,none
-1,CHESS2016_N94S_FL23_C__20160518011129.836GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011129.836GMT_THERM-16BIT.PNG,88277.1,Animal,Ringed Seal,100%,No,130,125,629,469,1141,981,845,739,917,773,true,none
-1,CHESS2016_N94S_FL23_C__20160518011130.519GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011130.519GMT_THERM-16BIT.PNG,88277.2,Animal,Ringed Seal,100%,No,115,299,388,2087,900,2599,604,2329,684,2368,true,none
-1,CHESS2016_N94S_FL23_C__20160518011130.519GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011130.519GMT_THERM-16BIT.PNG,88278,Duplicate,Ringed Seal,100%,No,159,458,861,3808,1373,4320,1085,4013,1149,4058,true,none
-1,CHESS2016_N94S_FL23_C__20160518011146.279GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011146.279GMT_THERM-16BIT.PNG,88280,Animal,Bird,Likely,No,597,138,5631,624,6143,1136,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL23_C__20160518011149.208GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011149.208GMT_THERM-16BIT.PNG,88281,Animal,Ringed Seal,100%,No,304,152,2481,554,2993,1066,2703,798,2773,836,true,none
-1,CHESS2016_N94S_FL23_C__20160518011149.208GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011149.208GMT_THERM-16BIT.PNG,88282,Animal,Ringed Seal,100%,No,303,146,2474,486,2986,998,2702,728,2760,760,true,none
-1,CHESS2016_N94S_FL23_C__20160518011217.178GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011217.178GMT_THERM-16BIT.PNG,88288,Animal,Ringed Seal,100%,No,452,200,3997,1427,4509,1939,4257,1667,4300,1720,true,none
-1,CHESS2016_N94S_FL23_C__20160518011221.689GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011221.689GMT_THERM-16BIT.PNG,88289,Animal,Ringed Seal,100%,No,192,254,1282,1645,1794,2157,1532,1889,1592,1953,true,none
-1,CHESS2016_N94S_FL23_C__20160518011223.762GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011222.908GMT_THERM-16BIT.PNG,88290,Animal,Ringed Seal,100%,No,412,32,3576,2327,4088,2839,3812,2579,3881,2623,true,none
-1,CHESS2016_N94S_FL23_C__20160518011225.820GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011224.809GMT_THERM-16BIT.PNG,88291,Duplicate,Ringed Seal,100%,No,599,17,5752,3500,6264,4012,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518011225.820GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011225.820GMT_THERM-16BIT.PNG,88292,Animal,Ringed Seal,100%,No,607,417,5754,3502,6266,4014,5980,3737,6040,3785,true,none
-1,CHESS2016_N94S_FL23_C__20160518011226.885GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011226.885GMT_THERM-16BIT.PNG,88293,Animal,Ringed Seal,100%,No,140,164,775,852,1287,1364,988,1084,1053,1121,true,none
-1,CHESS2016_N94S_FL23_C__20160518011239.476GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011239.476GMT_THERM-16BIT.PNG,88294,Animal,Ringed Seal,100%,No,58,270,-94,1860,418,2372,136,2073,183,2148,true,none
-1,CHESS2016_N94S_FL23_C__20160518011241.311GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011241.311GMT_THERM-16BIT.PNG,88295,Animal,Ringed Seal,100%,No,228,357,1796,2784,2308,3296,2020,3015,2079,3068,true,none
-1,CHESS2016_N94S_FL23_C__20160518011245.735GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011245.735GMT_THERM-16BIT.PNG,88297,Animal,Ringed Seal,100%,No,549,156,4915,174,5427,686,5136,395,5202,462,true,none
-1,CHESS2016_N94S_FL23_C__20160518011259.091GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011257.991GMT_THERM-16BIT.PNG,88302,Duplicate,Ringed Seal,100%,No,307,20,2447,3711,2959,4223,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518011259.091GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011259.091GMT_THERM-16BIT.PNG,88303,Animal,Ringed Seal,100%,No,297,457,2450,3709,2962,4221,2688,3928,2722,3997,true,none
-1,CHESS2016_N94S_FL23_C__20160518011303.734GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011303.734GMT_THERM-16BIT.PNG,88304,Animal,Ringed Seal,100%,No,172,193,1108,1253,1620,1765,1352,1480,1400,1543,true,none
-1,CHESS2016_N94S_FL23_C__20160518011330.281GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011330.281GMT_THERM-16BIT.PNG,88306,Animal,Ringed Seal,100%,No,315,55,2638,-167,3150,345,2868,66,2911,105,true,none
-1,CHESS2016_N94S_FL23_C__20160518011330.281GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011331.423GMT_THERM-16BIT.PNG,88307,Duplicate,Ringed Seal,100%,No,325,507,2640,-174,3152,338,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518011410.558GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011410.558GMT_THERM-16BIT.PNG,88314,Animal,Ringed Seal,100%,No,304,295,2420,2497,2932,3009,2658,2722,2688,2789,true,none
-1,CHESS2016_N94S_FL23_C__20160518011410.558GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011410.558GMT_THERM-16BIT.PNG,88315,Animal,Ringed Seal,100%,No,176,193,1062,1446,1574,1958,1295,1673,1338,1726,true,none
-1,CHESS2016_N94S_FL23_C__20160518011454.359GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011454.359GMT_THERM-16BIT.PNG,88321,Animal,Ringed Seal,100%,No,204,152,1353,520,1865,1032,1582,749,1645,782,true,none
-1,CHESS2016_N94S_FL23_C__20160518011517.672GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011517.672GMT_THERM-16BIT.PNG,88327,Animal,Ringed Seal,100%,No,312,148,2607,277,3119,789,2838,514,2902,549,true,none
-1,CHESS2016_N94S_FL23_C__20160518011519.199GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011518.258GMT_THERM-16BIT.PNG,88328,Duplicate,Ringed Seal,100%,No,263,25,818,2882,1330,3394,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518011519.199GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011519.199GMT_THERM-16BIT.PNG,88329,Animal,Ringed Seal,100%,No,74,429,816,2887,1328,3399,1057,3099,1088,3180,true,none
-1,CHESS2016_N94S_FL23_C__20160518011547.979GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011547.979GMT_THERM-16BIT.PNG,88332,Animal,Ringed Seal,100%,No,416,106,3698,378,4210,890,3932,593,3981,664,true,none
-1,CHESS2016_N94S_FL23_C__20160518011547.979GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011547.979GMT_THERM-16BIT.PNG,88333,Animal,Ringed Seal,100%,No,361,89,3124,190,3636,702,3349,420,3399,477,true,none
-1,CHESS2016_N94S_FL23_C__20160518011547.979GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011548.887GMT_THERM-16BIT.PNG,88334,Duplicate,Ringed Seal,100%,No,346,496,3126,186,3638,698,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518011551.333GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011551.333GMT_THERM-16BIT.PNG,88335,Animal,Ringed Seal,100%,No,567,151,5290,573,5802,1085,5457,841,5544,912,true,none
-1,CHESS2016_N94S_FL23_C__20160518011551.333GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011551.333GMT_THERM-16BIT.PNG,88336,Animal,Ringed Seal,100%,No,422,314,3808,2298,4320,2810,3993,2531,4063,2583,true,none
-1,CHESS2016_N94S_FL23_C__20160518011551.333GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011551.333GMT_THERM-16BIT.PNG,88337,Animal,Ringed Seal,100%,No,559,149,5204,558,5716,1070,5431,781,5479,843,true,none
-1,CHESS2016_N94S_FL23_C__20160518011551.333GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011551.333GMT_THERM-16BIT.PNG,88338,Animal,Ringed Seal,100%,No,559,166,5211,726,5723,1238,5438,962,5502,1011,true,none
-1,CHESS2016_N94S_FL23_C__20160518011614.558GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011614.558GMT_THERM-16BIT.PNG,88340,Animal,Ringed Seal,100%,No,51,198,-150,632,362,1144,69,862,143,911,true,none
-1,CHESS2016_N94S_FL23_C__20160518011614.558GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518011614.558GMT_THERM-16BIT.PNG,88341,Animal,Ringed Seal,100%,No,60,208,-45,729,467,1241,193,948,234,1027,true,none
-1,CHESS2016_N94S_FL23_C__20160518012321.752GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012321.752GMT_THERM-16BIT.PNG,198534,Animal,Ringed Seal,100%,No,105,121,368,353,880,865,613,588,649,665,true,none
-1,CHESS2016_N94S_FL23_C__20160518012321.752GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012321.752GMT_THERM-16BIT.PNG,198535,Animal,Ringed Seal,100%,No,99,113,310,278,822,790,520,526,600,560,true,none
-1,CHESS2016_N94S_FL23_C__20160518012321.752GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012321.752GMT_THERM-16BIT.PNG,198536,Animal,Ringed Seal,100%,No,94,123,247,379,759,891,472,624,542,659,true,none
-1,CHESS2016_N94S_FL23_C__20160518012321.752GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012321.752GMT_THERM-16BIT.PNG,198537,Animal,Ringed Seal,100%,No,324,332,2718,2571,3230,3083,2953,2802,3004,2846,true,none
-1,CHESS2016_N94S_FL23_C__20160518012328.228GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012327.554GMT_THERM-16BIT.PNG,198543,Duplicate,Bearded Seal,100%,No,58,24,-82,2327,430,2839,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518012328.228GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012328.228GMT_THERM-16BIT.PNG,198544,Animal,Bearded Seal,100%,No,387,287,3358,1500,3870,2012,3571,1727,3700,1808,true,none
-1,CHESS2016_N94S_FL23_C__20160518012328.228GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012328.228GMT_THERM-16BIT.PNG,198546,Animal,Bearded Seal,100%,No,60,363,-97,2356,415,2868,113,2547,193,2664,true,none
-1,CHESS2016_N94S_FL23_C__20160518012343.836GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012343.836GMT_THERM-16BIT.PNG,198548,Animal,Ringed Seal,Likely,No,220,228,1615,1600,2127,2112,1856,1819,1893,1893,true,none
-1,CHESS2016_N94S_FL23_C__20160518012355.541GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012355.541GMT_THERM-16BIT.PNG,198549,Animal,Bearded Seal,100%,No,125,226,614,1500,1126,2012,797,1735,915,1790,true,none
-1,CHESS2016_N94S_FL23_C__20160518012355.541GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012355.541GMT_THERM-16BIT.PNG,198550,Animal,Bearded Seal,100%,No,128,359,644,2879,1156,3391,863,3143,943,3204,true,none
-1,CHESS2016_N94S_FL23_C__20160518012402.993GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012402.993GMT_THERM-16BIT.PNG,198551,Animal,Ringed Seal,100%,No,229,170,1711,955,2223,1467,1935,1174,2011,1212,true,none
-1,CHESS2016_N94S_FL23_C__20160518012402.993GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012402.993GMT_THERM-16BIT.PNG,198552,Animal,Ringed Seal,100%,No,220,207,1637,1331,2149,1843,1850,1567,1926,1606,true,none
-1,CHESS2016_N94S_FL23_C__20160518012412.616GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012411.445GMT_THERM-16BIT.PNG,198554,Duplicate,Ringed Seal,100%,No,112,7,577,3597,1089,4109,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518012412.616GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012412.616GMT_THERM-16BIT.PNG,198555,Animal,Ringed Seal,100%,No,122,427,571,3602,1083,4114,789,3835,861,3874,true,none
-1,CHESS2016_N94S_FL23_C__20160518012421.876GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012421.876GMT_THERM-16BIT.PNG,198561,Animal,Ringed Seal,Likely,No,369,257,3195,1710,3707,2222,3433,1936,3471,1995,true,none
-1,CHESS2016_N94S_FL23_C__20160518012423.931GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012423.931GMT_THERM-16BIT.PNG,198562,Animal,Ringed Seal,100%,No,161,162,919,919,1431,1431,1174,1148,1247,1196,true,none
-1,CHESS2016_N94S_FL23_C__20160518012448.857GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012448.233GMT_THERM-16BIT.PNG,198571,Duplicate,Ringed Seal,Likely,No,179,17,1224,2632,1736,3144,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518012448.857GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012448.857GMT_THERM-16BIT.PNG,198573,Animal,Ringed Seal,Likely,No,185,373,1253,2618,1765,3130,1469,2863,1520,2902,true,none
-1,CHESS2016_N94S_FL23_C__20160518012456.344GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012456.344GMT_THERM-16BIT.PNG,198574,Animal,Ringed Seal,Likely,No,53,217,-173,1780,339,2292,62,1997,112,2067,true,none
-1,CHESS2016_N94S_FL23_C__20160518012527.645GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012527.645GMT_THERM-16BIT.PNG,198579,Animal,Bearded Seal,100%,No,95,114,281,-111,793,401,464,96,568,192,true,none
-1,CHESS2016_N94S_FL23_C__20160518012528.408GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012527.645GMT_THERM-16BIT.PNG,198580,Animal,Bearded Seal,100%,No,45,154,-213,3634,299,4146,18,3853,87,3967,true,none
-1,CHESS2016_N94S_FL23_C__20160518012528.408GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012527.645GMT_THERM-16BIT.PNG,198583,Animal,Bearded Seal,100%,No,62,79,-24,2821,488,3333,194,3045,257,3145,true,none
-1,CHESS2016_N94S_FL23_C__20160518012533.324GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012533.324GMT_THERM-16BIT.PNG,198584,Animal,Bearded Seal,100%,No,632,365,6029,2850,6541,3362,6233,3072,6322,3150,true,none
-1,CHESS2016_N94S_FL23_C__20160518012641.685GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012640.575GMT_THERM-16BIT.PNG,198588,Duplicate,Ringed Seal,100%,No,560,103,5303,4026,5815,4538,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518012641.685GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012641.685GMT_THERM-16BIT.PNG,198589,Animal,Ringed Seal,100%,No,565,467,5332,4069,5844,4581,5552,4305,5616,4357,true,none
-1,CHESS2016_N94S_FL23_C__20160518012647.070GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012647.070GMT_THERM-16BIT.PNG,198590,Animal,Ringed Seal,Likely,No,598,256,5623,1500,6135,2012,5860,1668,5895,1729,true,none
-1,CHESS2016_N94S_FL23_C__20160518012648.129GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012648.129GMT_THERM-16BIT.PNG,198591,Duplicate,Ringed Seal,Likely,No,392,108,3402,194,3914,706,3651,446,3689,521,true,none
-1,CHESS2016_N94S_FL23_C__20160518012648.834GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012648.834GMT_THERM-16BIT.PNG,198592,Animal,Ringed Seal,Likely,No,394,450,3460,3518,3972,4030,3708,3779,3741,3845,true,none
-1,CHESS2016_N94S_FL23_C__20160518012655.619GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012655.619GMT_THERM-16BIT.PNG,198593,Animal,Ringed Seal,100%,No,343,172,2906,845,3418,1357,3129,1074,3204,1115,true,none
-1,CHESS2016_N94S_FL23_C__20160518012726.548GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012726.548GMT_THERM-16BIT.PNG,198597,Animal,Ringed Seal,Likely,No,124,276,629,1892,1141,2404,843,2123,896,2171,true,none
-1,CHESS2016_N94S_FL23_C__20160518012736.137GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012736.137GMT_THERM-16BIT.PNG,198598,Animal,Ringed Seal,100%,No,222,277,1667,2232,2179,2744,1900,2457,1941,2532,true,none
-1,CHESS2016_N94S_FL23_C__20160518012736.137GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012736.137GMT_THERM-16BIT.PNG,198599,Animal,Ringed Seal,Likely,No,346,251,2974,1944,3486,2456,3210,2171,3242,2233,true,none
-1,CHESS2016_N94S_FL23_C__20160518012736.137GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012736.137GMT_THERM-16BIT.PNG,198600,Animal,Ringed Seal,100%,No,215,267,1606,2132,2118,2644,1828,2361,1870,2420,true,none
-1,CHESS2016_N94S_FL23_C__20160518012747.660GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012747.660GMT_THERM-16BIT.PNG,198601,Animal,Bearded Seal,100%,No,616,190,5782,585,6294,1097,5989,810,6099,887,true,none
-1,CHESS2016_N94S_FL23_C__20160518012747.660GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012747.660GMT_THERM-16BIT.PNG,198602,Animal,Bearded Seal,100%,No,583,236,5419,1065,5931,1577,5623,1310,5734,1395,true,none
-1,CHESS2016_N94S_FL23_C__20160518012757.873GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012757.873GMT_THERM-16BIT.PNG,198603,Animal,Ringed Seal,Likely,No,592,104,5555,-65,6067,447,5785,168,5841,220,true,none
-1,CHESS2016_N94S_FL23_C__20160518012802.487GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012802.487GMT_THERM-16BIT.PNG,198604,Animal,Ringed Seal,100%,No,152,93,890,339,1402,851,1093,607,1170,644,true,none
-1,CHESS2016_N94S_FL23_C__20160518012803.149GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012803.149GMT_THERM-16BIT.PNG,198605,Duplicate,Ringed Seal,100%,No,155,465,924,3771,1436,4283,1148,4004,1231,4052,true,none
-1,CHESS2016_N94S_FL23_C__20160518012816.136GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012816.136GMT_THERM-16BIT.PNG,198607,Animal,Ringed Seal,100%,No,254,265,2076,1908,2588,2420,2308,2153,2377,2200,true,none
-1,CHESS2016_N94S_FL23_C__20160518012838.682GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012838.682GMT_THERM-16BIT.PNG,198612,Animal,Ringed Seal,Likely,No,172,88,1780,-164,2292,348,2002,74,2056,117,true,none
-1,CHESS2016_N94S_FL23_C__20160518012916.215GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012916.215GMT_THERM-16BIT.PNG,198624,Animal,Ringed Seal,100%,No,300,253,2498,1631,3010,2143,2734,1866,2792,1901,true,none
-1,CHESS2016_N94S_FL23_C__20160518012940.501GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012940.501GMT_THERM-16BIT.PNG,198627,Animal,Ringed Seal,100%,No,323,269,2755,1531,3267,2043,2978,1771,3037,1803,true,none
-1,CHESS2016_N94S_FL23_C__20160518012949.875GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012949.875GMT_THERM-16BIT.PNG,198635,Animal,Ringed Seal,Likely,No,102,219,354,1374,866,1886,596,1619,654,1659,true,none
-1,CHESS2016_N94S_FL23_C__20160518012955.668GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012954.948GMT_THERM-16BIT.PNG,198636,Duplicate,Ringed Seal,Likely,No,180,62,1095,2951,1607,3463,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL23_C__20160518012955.668GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518012955.668GMT_THERM-16BIT.PNG,198637,Animal,Ringed Seal,Likely,No,164,392,1065,2879,1577,3391,1318,3171,1376,3234,true,none
-1,CHESS2016_N94S_FL23_C__20160518013048.524GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518013048.524GMT_THERM-16BIT.PNG,198664,Animal,Ringed Seal,100%,No,473,251,4287,1689,4799,2201,4518,1889,4586,1943,true,none
-1,CHESS2016_N94S_FL23_C__20160518013205.228GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518013205.228GMT_THERM-16BIT.PNG,198689,Animal,Ringed Seal,Likely,No,607,246,5622,1533,6134,2045,5856,1769,5900,1826,true,none
-1,CHESS2016_N94S_FL23_C__20160518013752.945GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_C__20160518013752.945GMT_THERM-16BIT.PNG,198759,Animal,Bird,100%,No,479,396,4600,2936,5112,3448,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL23_P__20160517204105.076GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_P__20160517204105.076GMT_THERM-16BIT.PNG,88475,Animal,Bird,100%,No,359,408,3544,3398,4056,3910,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL23_P__20160517204227.101GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL23_P__20160517204227.101GMT_THERM-16BIT.PNG,88492,Animal,Ringed Seal,Guess,No,259,108,2460,222,2972,734,-1,-1,-1,-1,false,none
